State,Year,Quarter,District,Trans_count,Trans_amount
madhya-pradesh,2023,3,chhindwara,22572958,29277839174.0
madhya-pradesh,2023,3,rewa,21568187,29277839174.0
madhya-pradesh,2023,3,sehore,21413578,29277839174.0
madhya-pradesh,2023,4,indore,180579604,29277839174.0
madhya-pradesh,2023,4,bhopal,127657803,29277839174.0
madhya-pradesh,2023,4,gwalior,48475464,29277839174.0
madhya-pradesh,2023,4,ujjain,41093050,29277839174.0
madhya-pradesh,2023,4,jabalpur,37295490,29277839174.0
madhya-pradesh,2023,4,dhar,36012965,29277839174.0
madhya-pradesh,2023,4,dewas,29474893,29277839174.0
madhya-pradesh,2023,4,rewa,25290262,29277839174.0
madhya-pradesh,2023,4,chhindwara,24998840,29277839174.0
madhya-pradesh,2023,4,sehore,24223065,29277839174.0
madhya-pradesh,2024,1,indore,204031251,29277839174.0
madhya-pradesh,2024,1,bhopal,140210959,29277839174.0
madhya-pradesh,2024,1,gwalior,54686084,29277839174.0
madhya-pradesh,2024,1,ujjain,48799444,29277839174.0
madhya-pradesh,2024,1,dhar,43754444,29277839174.0
madhya-pradesh,2024,1,jabalpur,42057671,29277839174.0
madhya-pradesh,2024,1,dewas,34366788,29277839174.0
madhya-pradesh,2024,1,chhindwara,29154503,29277839174.0
madhya-pradesh,2024,1,sehore,28913787,29277839174.0
madhya-pradesh,2024,1,rewa,28713525,29277839174.0
maharashtra,2018,1,pune,3842929,29277839174.0
maharashtra,2018,1,mumbai,2671029,29277839174.0
maharashtra,2018,1,mumbai suburban,1444587,29277839174.0
maharashtra,2018,1,thane,1243518,29277839174.0
maharashtra,2018,1,nashik,669259,29277839174.0
maharashtra,2018,1,aurangabad,620430,29277839174.0
maharashtra,2018,1,nagpur,592456,29277839174.0
maharashtra,2018,1,solapur,451438,29277839174.0
maharashtra,2018,1,ahmednagar,438972,29277839174.0
maharashtra,2018,1,kolhapur,351519,29277839174.0
maharashtra,2018,2,pune,5162876,29277839174.0
maharashtra,2018,2,mumbai,3277612,29277839174.0
maharashtra,2018,2,mumbai suburban,2055232,29277839174.0
maharashtra,2018,2,thane,1773084,29277839174.0
maharashtra,2018,2,nashik,956098,29277839174.0
maharashtra,2018,2,nagpur,792349,29277839174.0
maharashtra,2018,2,aurangabad,789032,29277839174.0
maharashtra,2018,2,solapur,657732,29277839174.0
maharashtra,2018,2,ahmednagar,616058,29277839174.0
maharashtra,2018,2,raigad,469802,29277839174.0
maharashtra,2018,3,pune,7890491,29277839174.0
maharashtra,2018,3,mumbai,4090811,29277839174.0
maharashtra,2018,3,mumbai suburban,3049903,29277839174.0
maharashtra,2018,3,thane,2611297,29277839174.0
maharashtra,2018,3,nashik,1321016,29277839174.0
maharashtra,2018,3,nagpur,1215989,29277839174.0
maharashtra,2018,3,aurangabad,1171650,29277839174.0
maharashtra,2018,3,solapur,957281,29277839174.0
maharashtra,2018,3,ahmednagar,842685,29277839174.0
maharashtra,2018,3,raigad,717318,29277839174.0
maharashtra,2018,4,pune,11075153,29277839174.0
maharashtra,2018,4,mumbai,6060284,29277839174.0
maharashtra,2018,4,mumbai suburban,4635750,29277839174.0
maharashtra,2018,4,thane,4198385,29277839174.0
maharashtra,2018,4,nagpur,1884842,29277839174.0
maharashtra,2018,4,nashik,1881354,29277839174.0
maharashtra,2018,4,aurangabad,1685901,29277839174.0
maharashtra,2018,4,solapur,1266285,29277839174.0
maharashtra,2018,4,ahmednagar,1226980,29277839174.0
maharashtra,2018,4,palghar,1088141,29277839174.0
maharashtra,2019,1,pune,23360634,29277839174.0
maharashtra,2019,1,mumbai,8672352,29277839174.0
maharashtra,2019,1,mumbai suburban,6743762,29277839174.0
maharashtra,2019,1,thane,6590587,29277839174.0
maharashtra,2019,1,nagpur,3417783,29277839174.0
maharashtra,2019,1,nashik,2967544,29277839174.0
maharashtra,2019,1,aurangabad,2792378,29277839174.0
maharashtra,2019,1,ahmednagar,1729326,29277839174.0
maharashtra,2019,1,palghar,1719894,29277839174.0
maharashtra,2019,1,solapur,1711532,29277839174.0
maharashtra,2019,2,pune,44795652,29277839174.0
maharashtra,2019,2,mumbai,9050682,29277839174.0
maharashtra,2019,2,thane,7530876,29277839174.0
maharashtra,2019,2,mumbai suburban,7064507,29277839174.0
maharashtra,2019,2,nagpur,4188658,29277839174.0
maharashtra,2019,2,nashik,3923883,29277839174.0
maharashtra,2019,2,aurangabad,3396197,29277839174.0
maharashtra,2019,2,solapur,1820589,29277839174.0
maharashtra,2019,2,raigad,1818926,29277839174.0
maharashtra,2019,2,ahmednagar,1790440,29277839174.0
maharashtra,2019,3,pune,67093416,29277839174.0
maharashtra,2019,3,thane,11231012,29277839174.0
maharashtra,2019,3,mumbai,10401047,29277839174.0
maharashtra,2019,3,mumbai suburban,10319061,29277839174.0
maharashtra,2019,3,nashik,7028066,29277839174.0
maharashtra,2019,3,nagpur,6165553,29277839174.0
maharashtra,2019,3,aurangabad,5823390,29277839174.0
maharashtra,2019,3,solapur,2841225,29277839174.0
maharashtra,2019,3,ahmednagar,2826165,29277839174.0
maharashtra,2019,3,raigad,2748252,29277839174.0
maharashtra,2019,4,pune,91666565,29277839174.0
maharashtra,2019,4,mumbai,14329105,29277839174.0
maharashtra,2019,4,thane,13830713,29277839174.0
maharashtra,2019,4,mumbai suburban,12837253,29277839174.0
maharashtra,2019,4,nashik,10054198,29277839174.0
maharashtra,2019,4,nagpur,8223885,29277839174.0
maharashtra,2019,4,aurangabad,8161133,29277839174.0
maharashtra,2019,4,ahmednagar,4236391,29277839174.0
maharashtra,2019,4,solapur,3759589,29277839174.0
maharashtra,2019,4,raigad,3562595,29277839174.0
maharashtra,2020,1,pune,107497963,29277839174.0
maharashtra,2020,1,mumbai suburban,23598054,29277839174.0
maharashtra,2020,1,thane,15699451,29277839174.0
maharashtra,2020,1,nashik,12019521,29277839174.0
maharashtra,2020,1,nagpur,10765004,29277839174.0
maharashtra,2020,1,aurangabad,9438690,29277839174.0
maharashtra,2020,1,ahmednagar,5518308,29277839174.0
maharashtra,2020,1,solapur,4939298,29277839174.0
maharashtra,2020,1,mumbai,4716907,29277839174.0
maharashtra,2020,1,raigad,4244606,29277839174.0
maharashtra,2020,2,pune,58840981,29277839174.0
maharashtra,2020,2,mumbai suburban,14673823,29277839174.0
maharashtra,2020,2,thane,12230364,29277839174.0
maharashtra,2020,2,nashik,11893531,29277839174.0
maharashtra,2020,2,nagpur,8581175,29277839174.0
maharashtra,2020,2,aurangabad,7820545,29277839174.0
maharashtra,2020,2,ahmednagar,6617740,29277839174.0
maharashtra,2020,2,solapur,6271738,29277839174.0
maharashtra,2020,2,palghar,4237438,29277839174.0
maharashtra,2020,2,raigad,4056198,29277839174.0
maharashtra,2020,3,pune,101472134,29277839174.0
maharashtra,2020,3,mumbai suburban,20687558,29277839174.0
maharashtra,2020,3,nashik,17587671,29277839174.0
maharashtra,2020,3,thane,16568232,29277839174.0
maharashtra,2020,3,aurangabad,12231686,29277839174.0
maharashtra,2020,3,nagpur,11746960,29277839174.0
maharashtra,2020,3,ahmednagar,8883332,29277839174.0
maharashtra,2020,3,solapur,8375851,29277839174.0
maharashtra,2020,3,raigad,5427408,29277839174.0
maharashtra,2020,3,palghar,5046305,29277839174.0
maharashtra,2020,4,pune,142350762,29277839174.0
maharashtra,2020,4,mumbai suburban,31947471,29277839174.0
maharashtra,2020,4,thane,30073494,29277839174.0
maharashtra,2020,4,nashik,25886584,29277839174.0
maharashtra,2020,4,aurangabad,19001745,29277839174.0
maharashtra,2020,4,nagpur,17881031,29277839174.0
maharashtra,2020,4,ahmednagar,13929256,29277839174.0
maharashtra,2020,4,solapur,12746918,29277839174.0
maharashtra,2020,4,raigad,9634903,29277839174.0
maharashtra,2020,4,palghar,8070045,29277839174.0
maharashtra,2021,1,pune,208930588,29277839174.0
maharashtra,2021,1,mumbai suburban,49079788,29277839174.0
maharashtra,2021,1,thane,33503449,29277839174.0
maharashtra,2021,1,nashik,27235543,29277839174.0
maharashtra,2021,1,aurangabad,20324679,29277839174.0
maharashtra,2021,1,nagpur,20132732,29277839174.0
maharashtra,2021,1,washim,16119131,29277839174.0
maharashtra,2021,1,ahmednagar,14942900,29277839174.0
maharashtra,2021,1,solapur,13720797,29277839174.0
maharashtra,2021,1,raigad,10673549,29277839174.0
maharashtra,2021,2,pune,218732925,29277839174.0
maharashtra,2021,2,mumbai suburban,51172626,29277839174.0
maharashtra,2021,2,thane,34695330,29277839174.0
maharashtra,2021,2,nashik,28391827,29277839174.0
maharashtra,2021,2,washim,27190170,29277839174.0
maharashtra,2021,2,aurangabad,23744887,29277839174.0
maharashtra,2021,2,nagpur,22506189,29277839174.0
maharashtra,2021,2,ahmednagar,16869500,29277839174.0
maharashtra,2021,2,solapur,16828619,29277839174.0
maharashtra,2021,2,raigad,11509927,29277839174.0
maharashtra,2021,3,pune,303322956,29277839174.0
maharashtra,2021,3,mumbai suburban,67846531,29277839174.0
maharashtra,2021,3,washim,47716080,29277839174.0
maharashtra,2021,3,thane,46296081,29277839174.0
maharashtra,2021,3,nashik,39927545,29277839174.0
maharashtra,2021,3,aurangabad,32667108,29277839174.0
maharashtra,2021,3,nagpur,29998841,29277839174.0
maharashtra,2021,3,ahmednagar,23270731,29277839174.0
maharashtra,2021,3,solapur,22642205,29277839174.0
maharashtra,2021,3,raigad,15666356,29277839174.0
maharashtra,2021,4,pune,371337618,29277839174.0
maharashtra,2021,4,mumbai suburban,92733033,29277839174.0
maharashtra,2021,4,thane,58731186,29277839174.0
maharashtra,2021,4,washim,58312102,29277839174.0
maharashtra,2021,4,nashik,50753398,29277839174.0
maharashtra,2021,4,aurangabad,42089766,29277839174.0
maharashtra,2021,4,nagpur,37294016,29277839174.0
maharashtra,2021,4,ahmednagar,30809337,29277839174.0
maharashtra,2021,4,solapur,29893044,29277839174.0
maharashtra,2021,4,raigad,19999796,29277839174.0
maharashtra,2022,1,pune,424149132,29277839174.0
maharashtra,2022,1,mumbai suburban,104595313,29277839174.0
maharashtra,2022,1,washim,73700274,29277839174.0
maharashtra,2022,1,thane,66420329,29277839174.0
maharashtra,2022,1,nashik,59914404,29277839174.0
maharashtra,2022,1,aurangabad,48288544,29277839174.0
maharashtra,2022,1,nagpur,43072958,29277839174.0
maharashtra,2022,1,ahmednagar,35927347,29277839174.0
maharashtra,2022,1,solapur,35130037,29277839174.0
maharashtra,2022,1,raigad,22836136,29277839174.0
maharashtra,2022,2,pune,520321567,29277839174.0
maharashtra,2022,2,mumbai suburban,125227570,29277839174.0
maharashtra,2022,2,washim,98129806,29277839174.0
maharashtra,2022,2,thane,76359706,29277839174.0
maharashtra,2022,2,nashik,69128782,29277839174.0
maharashtra,2022,2,aurangabad,55248137,29277839174.0
maharashtra,2022,2,nagpur,52065290,29277839174.0
maharashtra,2022,2,ahmednagar,42201172,29277839174.0
maharashtra,2022,2,solapur,41690075,29277839174.0
maharashtra,2022,2,raigad,26465986,29277839174.0
maharashtra,2022,3,pune,505018506,29277839174.0
maharashtra,2022,3,mumbai suburban,197724164,29277839174.0
maharashtra,2022,3,thane,80605581,29277839174.0
maharashtra,2022,3,nashik,75574380,29277839174.0
maharashtra,2022,3,nagpur,73292524,29277839174.0
maharashtra,2022,3,mumbai,72051672,29277839174.0
maharashtra,2022,3,aurangabad,59756919,29277839174.0
maharashtra,2022,3,solapur,43898093,29277839174.0
maharashtra,2022,3,ahmednagar,42461860,29277839174.0
maharashtra,2022,3,raigad,28475145,29277839174.0
maharashtra,2022,4,pune,544687754,29277839174.0
maharashtra,2022,4,mumbai suburban,248827345,29277839174.0
maharashtra,2022,4,thane,96634264,29277839174.0
maharashtra,2022,4,nashik,95624463,29277839174.0
maharashtra,2022,4,nagpur,82944788,29277839174.0
maharashtra,2022,4,mumbai,75229421,29277839174.0
maharashtra,2022,4,aurangabad,67307091,29277839174.0
maharashtra,2022,4,ahmednagar,50187075,29277839174.0
maharashtra,2022,4,solapur,49452868,29277839174.0
maharashtra,2022,4,raigad,32354836,29277839174.0
maharashtra,2023,1,pune,505841046,29277839174.0
maharashtra,2023,1,thane,142097640,29277839174.0
maharashtra,2023,1,mumbai suburban,119452769,29277839174.0
maharashtra,2023,1,nashik,119376880,29277839174.0
maharashtra,2023,1,aurangabad,95131875,29277839174.0
maharashtra,2023,1,nagpur,87172881,29277839174.0
maharashtra,2023,1,solapur,78530550,29277839174.0
maharashtra,2023,1,ahmednagar,78198945,29277839174.0
maharashtra,2023,1,raigad,50072751,29277839174.0
maharashtra,2023,1,mumbai,45774016,29277839174.0
maharashtra,2023,2,pune,554427668,29277839174.0
maharashtra,2023,2,thane,155714593,29277839174.0
maharashtra,2023,2,nashik,135966489,29277839174.0
maharashtra,2023,2,mumbai suburban,130857450,29277839174.0
maharashtra,2023,2,aurangabad,105820511,29277839174.0
maharashtra,2023,2,nagpur,97521493,29277839174.0
maharashtra,2023,2,ahmednagar,88553642,29277839174.0
maharashtra,2023,2,solapur,88308858,29277839174.0
maharashtra,2023,2,raigad,55379671,29277839174.0
maharashtra,2023,2,mumbai,50518947,29277839174.0
maharashtra,2023,3,pune,625390706,29277839174.0
maharashtra,2023,3,thane,170404523,29277839174.0
maharashtra,2023,3,nashik,147156281,29277839174.0
maharashtra,2023,3,mumbai suburban,144408431,29277839174.0
maharashtra,2023,3,aurangabad,119425478,29277839174.0
maharashtra,2023,3,nagpur,109330463,29277839174.0
maharashtra,2023,3,solapur,98314808,29277839174.0
maharashtra,2023,3,ahmednagar,97743482,29277839174.0
maharashtra,2023,3,raigad,59850699,29277839174.0
maharashtra,2023,3,mumbai,56384940,29277839174.0
maharashtra,2023,4,pune,673819127,29277839174.0
maharashtra,2023,4,thane,192539402,29277839174.0
maharashtra,2023,4,nashik,164191962,29277839174.0
maharashtra,2023,4,mumbai suburban,161597277,29277839174.0
maharashtra,2023,4,aurangabad,134713801,29277839174.0
maharashtra,2023,4,nagpur,121596100,29277839174.0
maharashtra,2023,4,solapur,113841137,29277839174.0
maharashtra,2023,4,ahmednagar,111100461,29277839174.0
maharashtra,2023,4,raigad,68647056,29277839174.0
maharashtra,2023,4,mumbai,64843921,29277839174.0
maharashtra,2024,1,pune,733071386,29277839174.0
maharashtra,2024,1,thane,202824955,29277839174.0
maharashtra,2024,1,nashik,181839029,29277839174.0
maharashtra,2024,1,mumbai suburban,169180881,29277839174.0
maharashtra,2024,1,aurangabad,152755419,29277839174.0
maharashtra,2024,1,nagpur,131824873,29277839174.0
maharashtra,2024,1,solapur,127991531,29277839174.0
maharashtra,2024,1,ahmednagar,126557856,29277839174.0
maharashtra,2024,1,raigad,73173175,29277839174.0
maharashtra,2024,1,mumbai,69196322,29277839174.0
manipur,2018,1,imphal west,29863,29277839174.0
manipur,2018,1,imphal east,21960,29277839174.0
manipur,2018,1,thoubal,8288,29277839174.0
manipur,2018,1,bishnupur,7005,29277839174.0
manipur,2018,1,kangpokpi,4187,29277839174.0
manipur,2018,1,churachandpur,4081,29277839174.0
manipur,2018,1,kakching,1622,29277839174.0
manipur,2018,1,ukhrul,1399,29277839174.0
manipur,2018,1,jiribam,1305,29277839174.0
manipur,2018,1,tamenglong,1007,29277839174.0
manipur,2018,2,imphal west,46604,29277839174.0
manipur,2018,2,imphal east,42065,29277839174.0
manipur,2018,2,thoubal,20689,29277839174.0
manipur,2018,2,bishnupur,11338,29277839174.0
manipur,2018,2,churachandpur,7110,29277839174.0
manipur,2018,2,kangpokpi,6741,29277839174.0
manipur,2018,2,kakching,3879,29277839174.0
manipur,2018,2,ukhrul,2800,29277839174.0
manipur,2018,2,jiribam,2710,29277839174.0
manipur,2018,2,tengnoupal,2080,29277839174.0
manipur,2018,3,imphal east,60511,29277839174.0
manipur,2018,3,imphal west,53577,29277839174.0
manipur,2018,3,thoubal,19399,29277839174.0
manipur,2018,3,bishnupur,13649,29277839174.0
manipur,2018,3,kangpokpi,9151,29277839174.0
manipur,2018,3,churachandpur,8671,29277839174.0
manipur,2018,3,kakching,4590,29277839174.0
manipur,2018,3,jiribam,3959,29277839174.0
manipur,2018,3,ukhrul,3600,29277839174.0
manipur,2018,3,tengnoupal,3282,29277839174.0
manipur,2018,4,imphal west,71845,29277839174.0
manipur,2018,4,imphal east,54610,29277839174.0
manipur,2018,4,thoubal,24817,29277839174.0
manipur,2018,4,bishnupur,19048,29277839174.0
manipur,2018,4,churachandpur,14801,29277839174.0
manipur,2018,4,kangpokpi,13325,29277839174.0
manipur,2018,4,kakching,6508,29277839174.0
manipur,2018,4,jiribam,5444,29277839174.0
manipur,2018,4,tengnoupal,5426,29277839174.0
manipur,2018,4,tamenglong,4866,29277839174.0
manipur,2019,1,imphal west,79612,29277839174.0
manipur,2019,1,imphal east,65076,29277839174.0
manipur,2019,1,thoubal,24257,29277839174.0
manipur,2019,1,bishnupur,19486,29277839174.0
manipur,2019,1,churachandpur,16940,29277839174.0
manipur,2019,1,kangpokpi,15937,29277839174.0
manipur,2019,1,kakching,6683,29277839174.0
manipur,2019,1,tamenglong,6373,29277839174.0
manipur,2019,1,ukhrul,6222,29277839174.0
manipur,2019,1,tengnoupal,6064,29277839174.0
manipur,2019,2,imphal west,78677,29277839174.0
manipur,2019,2,imphal east,60830,29277839174.0
manipur,2019,2,thoubal,20528,29277839174.0
manipur,2019,2,bishnupur,17577,29277839174.0
manipur,2019,2,kangpokpi,16230,29277839174.0
manipur,2019,2,churachandpur,15958,29277839174.0
manipur,2019,2,ukhrul,7984,29277839174.0
manipur,2019,2,kakching,6912,29277839174.0
manipur,2019,2,jiribam,6285,29277839174.0
manipur,2019,2,tengnoupal,6226,29277839174.0
manipur,2019,3,imphal west,101022,29277839174.0
manipur,2019,3,imphal east,79728,29277839174.0
manipur,2019,3,thoubal,25149,29277839174.0
manipur,2019,3,kangpokpi,23953,29277839174.0
manipur,2019,3,churachandpur,23946,29277839174.0
manipur,2019,3,bishnupur,23755,29277839174.0
manipur,2019,3,ukhrul,11017,29277839174.0
manipur,2019,3,kakching,10786,29277839174.0
manipur,2019,3,tamenglong,9939,29277839174.0
manipur,2019,3,chandel,9230,29277839174.0
manipur,2019,4,imphal west,150073,29277839174.0
manipur,2019,4,imphal east,96589,29277839174.0
manipur,2019,4,thoubal,32971,29277839174.0
manipur,2019,4,bishnupur,31835,29277839174.0
manipur,2019,4,kangpokpi,28686,29277839174.0
manipur,2019,4,churachandpur,26420,29277839174.0
manipur,2019,4,kakching,12984,29277839174.0
manipur,2019,4,ukhrul,12148,29277839174.0
manipur,2019,4,tamenglong,11954,29277839174.0
manipur,2019,4,chandel,11650,29277839174.0
manipur,2020,1,imphal west,471392,29277839174.0
manipur,2020,1,imphal east,97573,29277839174.0
manipur,2020,1,thoubal,40558,29277839174.0
manipur,2020,1,bishnupur,40172,29277839174.0
manipur,2020,1,kangpokpi,33643,29277839174.0
manipur,2020,1,churachandpur,33637,29277839174.0
manipur,2020,1,kakching,16690,29277839174.0
manipur,2020,1,tamenglong,14451,29277839174.0
manipur,2020,1,chandel,13716,29277839174.0
manipur,2020,1,ukhrul,13355,29277839174.0
manipur,2020,2,imphal west,551775,29277839174.0
manipur,2020,2,imphal east,127255,29277839174.0
manipur,2020,2,bishnupur,70841,29277839174.0
manipur,2020,2,thoubal,66183,29277839174.0
manipur,2020,2,churachandpur,50818,29277839174.0
manipur,2020,2,kangpokpi,48617,29277839174.0
manipur,2020,2,kakching,30404,29277839174.0
manipur,2020,2,ukhrul,24243,29277839174.0
manipur,2020,2,chandel,21517,29277839174.0
manipur,2020,2,tamenglong,21294,29277839174.0
manipur,2020,3,imphal west,805964,29277839174.0
manipur,2020,3,imphal east,148992,29277839174.0
manipur,2020,3,bishnupur,82097,29277839174.0
manipur,2020,3,thoubal,75667,29277839174.0
manipur,2020,3,churachandpur,61160,29277839174.0
manipur,2020,3,kangpokpi,56646,29277839174.0
manipur,2020,3,kakching,33268,29277839174.0
manipur,2020,3,ukhrul,27857,29277839174.0
manipur,2020,3,chandel,25158,29277839174.0
manipur,2020,3,tamenglong,24595,29277839174.0
manipur,2020,4,imphal west,894877,29277839174.0
manipur,2020,4,imphal east,179438,29277839174.0
manipur,2020,4,bishnupur,95869,29277839174.0
manipur,2020,4,thoubal,87208,29277839174.0
manipur,2020,4,kangpokpi,74472,29277839174.0
manipur,2020,4,churachandpur,71693,29277839174.0
manipur,2020,4,kakching,37180,29277839174.0
manipur,2020,4,ukhrul,32947,29277839174.0
manipur,2020,4,chandel,31540,29277839174.0
manipur,2020,4,tamenglong,27674,29277839174.0
manipur,2021,1,imphal west,1693458,29277839174.0
manipur,2021,1,imphal east,161841,29277839174.0
manipur,2021,1,bishnupur,73777,29277839174.0
manipur,2021,1,thoubal,72593,29277839174.0
manipur,2021,1,kangpokpi,63234,29277839174.0
manipur,2021,1,churachandpur,62755,29277839174.0
manipur,2021,1,kakching,29803,29277839174.0
manipur,2021,1,chandel,23884,29277839174.0
manipur,2021,1,ukhrul,22415,29277839174.0
manipur,2021,1,senapati,22025,29277839174.0
manipur,2021,2,imphal west,2353896,29277839174.0
manipur,2021,2,imphal east,179337,29277839174.0
manipur,2021,2,thoubal,91264,29277839174.0
manipur,2021,2,bishnupur,89095,29277839174.0
manipur,2021,2,churachandpur,80524,29277839174.0
manipur,2021,2,kangpokpi,78765,29277839174.0
manipur,2021,2,kakching,37444,29277839174.0
manipur,2021,2,chandel,29178,29277839174.0
manipur,2021,2,ukhrul,28524,29277839174.0
manipur,2021,2,senapati,25681,29277839174.0
manipur,2021,3,imphal west,3027735,29277839174.0
manipur,2021,3,imphal east,226128,29277839174.0
manipur,2021,3,thoubal,113257,29277839174.0
manipur,2021,3,churachandpur,109913,29277839174.0
manipur,2021,3,bishnupur,104901,29277839174.0
manipur,2021,3,kangpokpi,94883,29277839174.0
